week_of_year,is_holiday,is_weekend,season,discount_percent,price_per_unit,storeid,productid,prev_week_sales,next_week_sales
26,0.0,0.0,1.0,0.3333333333333333,0.23275208491281274,2,3,0.43377466345071813,228.17390269803818
27,0.0,0.0,1.0,0.0,0.532221379833207,2,3,0.43815423974444334,224.91850388915782
28,0.0,1.0,0.3333333333333333,0.0,0.3017437452615619,2,3,0.43057419400101826,227.718614923934
29,0.0,0.0,0.3333333333333333,1.0,0.27748294162244125,2,3,0.4370941231944472,238.3336795684551
30,0.0,1.0,0.3333333333333333,0.0,0.22517058377558752,2,3,0.46181081085661335,242.63215827736943
31,0.0,0.0,0.6666666666666666,0.0,0.3449583017437453,2,3,0.471819619962222,239.7987994541284
32,0.0,0.0,0.6666666666666666,0.3333333333333333,0.624715693707354,2,3,0.4652222748292333,246.51316415436807
33,0.0,0.0,0.6666666666666666,0.0,0.39575435936315395,2,3,0.48085636286386013,241.0139064427916
34,0.0,0.0,0.0,0.6666666666666666,0.49658832448824874,2,3,0.46805159532050367,247.17485076462498
35,0.0,1.0,0.0,0.0,0.26686884003032607,2,3,0.48239706956924977,250.08196930504982
36,0.0,1.0,0.0,0.3333333333333333,0.27824109173616374,2,3,0.489166160796373,256.72500141018537
37,0.0,0.0,1.0,0.3333333333333333,0.2994692949203943,2,3,0.504634154178507,260.7003821716469
38,0.0,0.0,1.0,0.3333333333333333,0.11144806671720997,2,3,0.5138906446389719,262.099920762227
39,0.0,0.0,1.0,0.0,0.34192570128885524,2,3,0.5171494055954934,261.61302338154934
40,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6815769522365429,2,3,0.5160156875367958,267.89004965429143
1,1.0,0.0,1.0,0.6666666666666666,0.4806671721000759,2,4,0.03259835327040894,70.66354735024444
2,0.0,0.0,1.0,0.3333333333333333,0.7763457164518576,2,4,0.07139865350337002,67.79076508642615
3,0.0,0.0,1.0,0.3333333333333333,0.596664139499621,2,4,0.0647095127101619,68.43425371233265
4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8559514783927219,2,4,0.0662078462496469,74.27286753074333
5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3252463987869598,2,4,0.07980278881122135,90.69306566193025
6,0.0,1.0,0.3333333333333333,1.0,0.33965125094768767,2,4,0.11803646162911707,109.4938359498785
7,0.0,1.0,0.6666666666666666,0.0,0.510235026535254,2,4,0.16181318674357031,110.24478230422076
8,0.0,0.0,0.6666666666666666,0.0,0.329795299469295,2,4,0.16356173063971136,110.14723629970594
9,0.0,0.0,0.6666666666666666,1.0,0.44200151630022755,2,4,0.16333459927433341,124.22969629106566
10,1.0,0.0,0.0,0.6666666666666666,0.5291887793783169,2,4,0.19612495682538655,137.45095672243707
11,0.0,0.0,0.0,0.6666666666666666,0.7422289613343444,2,4,0.22691005098409545,143.82186727861654
12,0.0,1.0,0.0,0.3333333333333333,0.3904473085670963,2,4,0.2417444219101323,147.62244472890146
13,0.0,0.0,1.0,0.6666666666666666,0.5216072782410918,2,4,0.25059389093555645,153.8276419086234
14,0.0,1.0,1.0,1.0,0.5117513267626992,2,4,0.2650424059196365,171.12692303559365
15,0.0,0.0,1.0,0.0,0.4564063684609554,2,4,0.3053229828840004,163.70082323855465
16,0.0,0.0,0.3333333333333333,0.6666666666666666,0.4806671721000759,2,4,0.28803165255505825,172.7428622048805
17,0.0,0.0,0.3333333333333333,1.0,0.5974222896133435,2,4,0.30908562259142214,185.33232934128327
18,0.0,1.0,0.3333333333333333,0.3333333333333333,0.37907505686125864,2,4,0.3383996152484693,194.97442260074118
19,0.0,0.0,0.6666666666666666,0.3333333333333333,0.36921910538286584,2,4,0.36085078398690057,193.314074865262
20,0.0,0.0,0.6666666666666666,0.3333333333333333,0.29719484457922674,2,4,0.35698474098455246,200.02783198751044
21,0.0,1.0,0.6666666666666666,1.0,0.6216830932524641,2,4,0.37261741430189377,214.56459136207434
22,0.0,0.0,0.0,0.6666666666666666,0.39802880970432153,2,4,0.40646558698039115,223.18249199550112
23,0.0,0.0,0.0,0.0,0.5261561789234269,2,4,0.42653197050165736,218.38035934523057
24,0.0,1.0,0.0,0.3333333333333333,0.329795299469295,2,4,0.41535042645987985,225.94299618211093
25,0.0,0.0,1.0,1.0,0.5587566338134952,2,4,0.432959676978768,236.64218886886587
26,0.0,0.0,1.0,0.6666666666666666,0.4359363153904474,2,4,0.4578722529009833,242.58883537140596
27,0.0,0.0,1.0,0.3333333333333333,0.17664897649734645,2,4,0.47171874457698637,246.00152931064468
28,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6914329037149356,2,4,0.4796650447652069,255.09420124296025
29,0.0,0.0,0.3333333333333333,1.0,0.5231235784685367,2,4,0.5008369113238894,267.8625755032556
30,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6004548900682336,2,4,0.530567480954311,279.0389309949211
31,0.0,0.0,0.6666666666666666,0.6666666666666666,0.32373009855951485,2,4,0.5565911084252387,286.91820322766387
32,0.0,0.0,0.6666666666666666,1.0,0.2706595905989386,2,4,0.5749376298364296,298.54869276197815
33,0.0,0.0,0.6666666666666666,0.0,0.1402577710386657,2,4,0.6020186874469562,298.54853611627897
34,0.0,0.0,0.0,0.3333333333333333,0.4548900682335103,2,4,0.6020183227046818,303.4319548681419
35,0.0,1.0,0.0,0.0,0.4366944655041699,2,4,0.613389137679008,305.40732380467074
36,0.0,1.0,0.0,1.0,0.5519332827899925,2,4,0.6179886929956052,322.85282591419735
37,0.0,0.0,1.0,1.0,0.32827899924185,2,4,0.6586097387631775,337.5857901465474
38,0.0,0.0,1.0,0.6666666666666666,0.8036391205458683,2,4,0.6929147653893523,344.32985053313234
39,0.0,0.0,1.0,1.0,0.5216072782410918,2,4,0.7086179984578427,354.8343078318592
40,0.0,0.0,0.3333333333333333,0.0,0.45185746777862024,2,4,0.7330771420248301,351.4690664095417
1,1.0,0.0,1.0,0.0,0.4382107657316149,2,5,0.025612991855321315,52.626044251562405
2,0.0,0.0,1.0,0.0,0.8172858225928735,2,5,0.02939916078001767,48.46612901571983
3,0.0,0.0,1.0,0.3333333333333333,0.48597422289613357,2,5,0.01971299032052104,49.464024657597164
4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.40485216072782415,2,5,0.02203654422487239,55.33718269784945
5,1.0,0.0,0.3333333333333333,0.0,0.2554965883244883,2,5,0.03571192141123572,55.999890329165964
6,0.0,1.0,0.3333333333333333,0.6666666666666666,0.5382865807429872,2,5,0.03725500551699654,64.24976974422479
7,0.0,1.0,0.6666666666666666,0.0,0.8468536770280518,2,5,0.056464468632022424,62.35277482368511
8,0.0,0.0,0.6666666666666666,0.0,0.42304776345716466,2,5,0.052047403591170716,58.034462012503944
9,0.0,0.0,0.6666666666666666,0.0,0.25018953752843065,2,5,0.04199241169466955,55.27095535370691
10,1.0,0.0,0.0,0.3333333333333333,0.5269143290371494,2,5,0.035557714099770044,64.68497577584364
11,0.0,0.0,0.0,0.0,0.3821076573161486,2,5,0.057477825772317,63.74040186720929
12,0.0,1.0,0.0,0.0,0.42153146322971946,2,5,0.05527842906062605,63.340350153602316
13,0.0,0.0,1.0,0.6666666666666666,0.40409401061410166,2,5,0.054346927125869415,70.7399382747001
14,0.0,1.0,1.0,1.0,0.4094010614101592,2,5,0.07157652624208849,85.67414472987697
15,0.0,0.0,1.0,0.0,0.6944655041698258,2,5,0.10635013608773686,80.36744415400484
16,0.0,0.0,0.3333333333333333,1.0,0.510235026535254,2,5,0.09399372893969671,93.22589420046471
17,0.0,0.0,0.3333333333333333,1.0,0.28809704321455654,2,5,0.12393403587715421,108.0043377829325
18,0.0,1.0,0.3333333333333333,0.3333333333333333,0.4920394238059136,2,5,0.15834495906916085,112.68779205261866
19,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5943896891584535,2,5,0.16925016598409187,111.78578501042061
20,0.0,0.0,0.6666666666666666,0.0,0.14404852160727827,2,5,0.1671498842545227,108.63747837193577
21,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6413949962092494,2,5,0.15981919768274394,123.35767473304918
22,0.0,0.0,0.0,0.0,0.5473843821076574,2,5,0.19409449491055558,119.71505826512504
23,0.0,0.0,0.0,0.6666666666666666,0.6717210007581502,2,5,0.18561283073555557,128.5709953272384
24,0.0,1.0,0.0,0.6666666666666666,0.4548900682335103,2,5,0.20623347108493262,139.66869457312808
25,0.0,0.0,1.0,0.3333333333333333,0.42456406368460964,2,5,0.23207395112109425,141.21400338767086
26,0.0,0.0,1.0,0.3333333333333333,0.47915087187263083,2,5,0.23567213131026155,141.6884349742178
27,0.0,0.0,1.0,1.0,0.5549658832448825,2,5,0.23677682334318284,155.18752538754606
28,0.0,1.0,0.3333333333333333,1.0,0.45034116755117526,2,5,0.26820883178053034,167.50182729655077
29,0.0,0.0,0.3333333333333333,0.0,0.5913570887035634,2,5,0.2968821149168308,163.6301056563751
30,0.0,1.0,0.3333333333333333,0.3333333333333333,0.1728582259287339,2,5,0.2878669899317498,172.27140437783325
31,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6292645943896892,2,5,0.30798785482012314,177.97061293228566
32,0.0,0.0,0.6666666666666666,1.0,0.288855193328279,2,5,0.32125819866439287,192.52592127950567
33,0.0,0.0,0.6666666666666666,0.0,0.5094768764215315,2,5,0.3551495617688507,191.47230930147774
34,0.0,0.0,0.0,1.0,0.5504169825625475,2,5,0.3526962749495872,204.13169320689616
35,0.0,1.0,0.0,1.0,0.6967399545109932,2,5,0.3821730655734843,220.14915295655155
36,0.0,1.0,0.0,0.6666666666666666,0.5905989385898408,2,5,0.4194689806744716,227.1750890100752
37,0.0,0.0,1.0,0.3333333333333333,0.4291129643669448,2,5,0.43582854821219064,229.18726732076516
38,0.0,0.0,1.0,1.0,0.32069749810462467,2,5,0.4405138124561139,244.74231230799674
39,0.0,0.0,1.0,1.0,0.5382865807429872,2,5,0.47673301614403385,254.413042943341
40,0.0,0.0,0.3333333333333333,0.0,0.42304776345716466,2,5,0.49925086568931376,253.15836400787967
1,1.0,0.0,1.0,0.3333333333333333,0.2365428354814253,2,6,0.006985361415087626,50.95144594009941
2,0.0,0.0,1.0,1.0,0.8695981804397271,2,6,0.025499935969796175,57.759234994285876
3,0.0,0.0,1.0,0.0,0.5670962850644428,2,6,0.04135155829685286,55.37692394417479
4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6307808946171343,2,6,0.03580445706745855,60.80605525652485
5,1.0,0.0,0.3333333333333333,0.0,0.27899924184988634,2,6,0.048445938529703275,64.83197680382686
6,0.0,1.0,0.3333333333333333,1.0,0.49583017437452626,2,6,0.05782011087526773,83.25039161598454
7,0.0,1.0,0.6666666666666666,0.0,0.3070507960576194,2,6,0.10070653892724263,85.37388534420684
8,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5193328278999243,2,6,0.10565099597867753,91.46306316344452
9,0.0,0.0,0.6666666666666666,1.0,0.5140257771038667,2,6,0.11982936524138096,105.087993105741
10,1.0,0.0,0.0,0.0,0.44124336618650495,2,6,0.15155438520877762,113.08214013880792
11,0.0,0.0,0.0,0.6666666666666666,0.3995451099317665,2,6,0.17016838728588524,120.14924343019965
12,0.0,1.0,0.0,0.0,0.549658832448825,2,6,0.18662381083526075,121.37708641780154
13,0.0,0.0,1.0,0.6666666666666666,0.510235026535254,2,6,0.18948278651172085,131.7563198183281
14,0.0,1.0,1.0,1.0,0.3669446550416984,2,6,0.2136503520164632,148.31566440642257
15,0.0,0.0,1.0,1.0,0.5640636846095528,2,6,0.2522080209314016,159.2044437343353
16,0.0,0.0,0.3333333333333333,1.0,0.33206974981046244,2,6,0.27756204058960343,171.80819518063333
17,0.0,0.0,0.3333333333333333,1.0,0.508718726307809,2,6,0.30690929360237845,185.74698861162508
18,0.0,1.0,0.3333333333333333,0.3333333333333333,0.9636087945413195,2,6,0.3393651302042873,187.3050718119494
19,0.0,0.0,0.6666666666666666,0.3333333333333333,0.37983320697498113,2,6,0.3429930549606346,192.41094799829105
20,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4366944655041699,2,6,0.3548818517947298,200.8917504812797
21,0.0,1.0,0.6666666666666666,0.0,0.6512509476876422,2,6,0.37462900860594595,200.50095483011273
22,0.0,0.0,0.0,0.6666666666666666,0.6641394996209251,2,6,0.37371905898499735,207.4966329517947
23,0.0,0.0,0.0,0.6666666666666666,0.44048521607278246,2,6,0.39000817232618734,214.31108638448768
24,0.0,1.0,0.0,1.0,0.31463229719484465,2,6,0.40587531235073565,229.33723427755032
25,0.0,0.0,1.0,0.6666666666666666,0.44958301743745266,2,6,0.44086300358726893,238.4253673979169
26,0.0,0.0,1.0,0.0,0.6042456406368462,2,6,0.4620243017319985,236.47263544821024
27,0.0,0.0,1.0,0.3333333333333333,0.640636846095527,2,6,0.45747745559350195,239.69268837245596
28,0.0,1.0,0.3333333333333333,0.3333333333333333,0.8097043214556484,2,6,0.4649752000773574,245.26882958515083
29,0.0,0.0,0.3333333333333333,0.0,0.643669446550417,2,6,0.47795898730143693,240.5187157106647
30,0.0,1.0,0.3333333333333333,1.0,0.5018953752843064,2,6,0.46689856657606765,259.84453125136946
31,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6148597422289614,2,6,0.5118978353071143,262.297702091564
32,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6535253980288098,2,6,0.517609930284352,265.69257398481165
33,0.0,0.0,0.6666666666666666,0.6666666666666666,0.533737680060652,2,6,0.5255147326617712,271.25289366031836
34,0.0,0.0,0.0,0.0,0.5405610310841548,2,6,0.5384616801673835,268.9458182261729
35,0.0,1.0,0.0,0.0,0.5231235784685367,2,6,0.5330897615942581,271.87611870280574
36,0.0,1.0,0.0,1.0,0.703563305534496,2,6,0.5399128308889527,285.5598139848795
37,0.0,0.0,1.0,0.3333333333333333,0.22137983320697496,2,6,0.5717746832353576,285.2786971788953
38,0.0,0.0,1.0,0.3333333333333333,0.5413191811978773,2,6,0.5711201157388061,283.28502163699466
39,0.0,0.0,1.0,0.3333333333333333,0.18271417740712664,2,6,0.5664779343372739,286.84860905174054
40,0.0,0.0,0.3333333333333333,1.0,0.44958301743745266,2,6,0.5747755830126932,295.6939412406239
1,1.0,0.0,1.0,0.6666666666666666,0.55420773313116,2,7,0.025612991855321315,67.29147956187845
2,0.0,0.0,1.0,0.0,0.3457164518574678,2,7,0.06354694943073277,67.02554089652739
3,0.0,0.0,1.0,0.6666666666666666,0.5549658832448825,2,7,0.06292772353349171,72.45828354753226
4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6148597422289614,2,7,0.0755776138309685,71.81954509035815
5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.32373009855951485,2,7,0.07409034083994295,92.27408426647762
6,0.0,1.0,0.3333333333333333,0.3333333333333333,0.595147839272176,2,7,0.12171779041469735,96.04482383505581
7,0.0,1.0,0.6666666666666666,0.0,0.4981046247156937,2,7,0.13049778331092746,94.8278936782552
8,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6254738438210767,2,7,0.12766421765687028,94.88545292429576
9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4533737680060652,2,7,0.12779824170232804,103.23395371095253
10,1.0,0.0,0.0,0.3333333333333333,0.5291887793783169,2,7,0.14723734012530834,112.79351020508754
11,0.0,0.0,0.0,0.0,0.5822592873388932,2,7,0.16949632581846868,109.57128916286308
12,0.0,1.0,0.0,0.0,0.5489006823351024,2,7,0.161993532972056,108.626481190661
13,0.0,0.0,1.0,0.0,0.3821076573161486,2,7,0.1597935912541601,104.31397081258662
14,0.0,1.0,1.0,0.6666666666666666,0.4836997725549659,2,7,0.14975211005510486,115.65460222739782
15,0.0,0.0,1.0,0.3333333333333333,0.44200151630022755,2,7,0.1761582464243558,114.28346360727252
16,0.0,0.0,0.3333333333333333,0.6666666666666666,0.40333586050037906,2,7,0.17296561348710254,121.827017546805
17,0.0,0.0,0.3333333333333333,0.0,0.10235026535253983,2,7,0.19053043036105,120.22167421354672
18,0.0,1.0,0.3333333333333333,1.0,0.25094768764215325,2,7,0.18679246256834653,132.49631230727223
19,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6626231993934799,2,7,0.21537339034303815,134.99594400556148
20,0.0,0.0,0.6666666666666666,0.0,0.6573161485974224,2,7,0.2211936672820914,130.6147600436727
21,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3442001516300228,2,7,0.21099228281549853,144.94684768556795
22,0.0,0.0,0.0,0.3333333333333333,0.6277482941622442,2,7,0.24436388681928162,146.17131911249703
23,0.0,0.0,0.0,0.0,0.568612585291888,2,7,0.2472150119724642,144.2930290320169
24,0.0,1.0,0.0,0.0,0.35784685367702807,2,7,0.24284150028762164,144.90110202433962
25,0.0,0.0,1.0,0.6666666666666666,0.5261561789234269,2,7,0.24425737016033094,150.50410639439613
26,0.0,0.0,1.0,0.3333333333333333,0.2896133434420015,2,7,0.2573037070053843,156.50345230090807
27,0.0,0.0,1.0,1.0,0.8438210765731616,2,7,0.27127290680908844,165.03973572792705
28,0.0,1.0,0.3333333333333333,0.0,0.3366186504927976,2,7,0.2911492484355386,163.74266420108503
29,0.0,0.0,0.3333333333333333,0.0,0.5481425322213799,2,7,0.28812907730346826,161.6131083865678
30,0.0,1.0,0.3333333333333333,0.0,0.5822592873388932,2,7,0.2831705049641335,161.14268125362463
31,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5140257771038667,2,7,0.282075137116443,162.60232471581418
32,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4366944655041699,2,7,0.28547384948996424,159.45670771529439
33,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5701288855193329,2,7,0.27814942561593936,165.5096871343576
34,0.0,0.0,0.0,1.0,0.4670204700530707,2,7,0.2922435085760206,176.99590547594104
35,0.0,1.0,0.0,1.0,0.4533737680060652,2,7,0.3189886373788769,192.08471031195572
36,0.0,1.0,0.0,0.0,0.6300227445034117,2,7,0.3541222224126384,191.00478469421515
37,0.0,0.0,1.0,0.6666666666666666,0.40333586050037906,2,7,0.35160766549886185,197.59663672191508
38,0.0,0.0,1.0,1.0,0.5724033358605004,2,7,0.36695648843494927,210.37526498939783
39,0.0,0.0,1.0,0.3333333333333333,0.43062926459438977,2,7,0.3967109340474233,209.95571409880137
40,0.0,0.0,0.3333333333333333,1.0,0.6186504927975741,2,7,0.39573402917981054,219.8832550584181
1,1.0,0.0,1.0,1.0,0.7096285064442761,2,8,0.01629917663520447,64.02181161634427
2,0.0,0.0,1.0,0.6666666666666666,0.6588324488248675,2,8,0.05593367866177168,68.47718524027447
3,0.0,0.0,1.0,0.0,0.5200909780136468,2,8,0.06630781032923874,66.51903790506607
4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5382865807429872,2,8,0.06174835471576495,68.64600854374314
5,1.0,0.0,0.3333333333333333,1.0,0.3434420015163002,2,8,0.06670090759257796,93.32608598713269
6,0.0,1.0,0.3333333333333333,0.3333333333333333,0.21379833206974985,2,8,0.12416732782405393,98.90144600687358
7,0.0,1.0,0.6666666666666666,0.3333333333333333,0.4708112206216831,2,8,0.13714929607642737,101.64580729895042
8,0.0,0.0,0.6666666666666666,0.0,0.48673237300985606,2,8,0.14353941456933852,99.40337988104216
9,0.0,0.0,0.6666666666666666,0.3333333333333333,0.44275966641395004,2,8,0.1383180259156082,104.25707683039522
10,1.0,0.0,0.0,0.3333333333333333,0.444275966641395,2,8,0.14961963504578804,111.73094221332714
11,0.0,0.0,0.0,0.6666666666666666,0.43972706595905997,2,8,0.16702218533495194,116.38665755369748
12,0.0,1.0,0.0,1.0,0.5155420773313116,2,8,0.1778628034343701,133.58259145792954
13,0.0,0.0,1.0,0.0,0.40485216072782415,2,8,0.2179027411647101,132.01769799747098
14,0.0,1.0,1.0,0.3333333333333333,0.5132676269901442,2,8,0.21425895903224002,136.20870461715361
15,0.0,0.0,1.0,1.0,0.47763457164518575,2,8,0.22401752434274264,148.84239234367064
16,0.0,0.0,0.3333333333333333,0.6666666666666666,0.595147839272176,2,8,0.253434482601102,155.18628856003218
17,0.0,0.0,0.3333333333333333,0.6666666666666666,0.4988627748294163,2,8,0.26820595188479945,160.74832420443897
18,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3457164518574678,2,8,0.28115689494472657,169.87424187781238
19,0.0,0.0,0.6666666666666666,0.0,0.4738438210765733,2,8,0.3024061726756762,168.0034274346222
20,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4564063684609554,2,8,0.29805006766692643,170.86107914269022
21,0.0,1.0,0.6666666666666666,0.3333333333333333,0.7437452615617893,2,8,0.3047039776600256,175.39627155923563
22,0.0,0.0,0.0,0.6666666666666666,0.4336618650492797,2,8,0.3152639636988704,179.44897127983572
23,0.0,0.0,0.0,0.0,0.5049279757391965,2,8,0.3247004877839425,173.90470607580232
24,0.0,1.0,0.0,0.3333333333333333,0.5163002274450341,2,8,0.31179092237351985,181.8310386998887
25,0.0,0.0,1.0,0.0,0.2805155420773313,2,8,0.33024702173200093,180.79006935259943
26,0.0,0.0,1.0,1.0,0.47915087187263083,2,8,0.3278231726943865,190.10752730638922
27,0.0,0.0,1.0,1.0,0.4465504169825626,2,8,0.349518443120088,200.45466795291009
28,0.0,1.0,0.3333333333333333,0.0,0.6042456406368462,2,8,0.3736112821296519,200.4881207881263
29,0.0,0.0,0.3333333333333333,0.0,0.41546626231993933,2,8,0.37368917551110015,196.409037176856
30,0.0,1.0,0.3333333333333333,1.0,1.0,2,8,0.3641912177554055,207.38522526000264
31,0.0,0.0,0.6666666666666666,0.6666666666666666,0.26611068991660347,2,8,0.38974876466232455,211.98570432637075
32,0.0,0.0,0.6666666666666666,0.0,0.21152388172858227,2,8,0.4004607676493666,209.16362210556068
33,0.0,0.0,0.6666666666666666,0.0,0.3661865049279759,2,8,0.3938896795642161,208.1558733038862
34,0.0,0.0,0.0,1.0,0.19105382865807435,2,8,0.39154318303244356,224.48021636264343
35,0.0,1.0,0.0,0.0,0.3623957543593632,2,8,0.429553661742209,224.71079733517726
36,0.0,1.0,0.0,0.0,0.5435936315390448,2,8,0.43009055888507275,226.73484616214748
37,0.0,0.0,1.0,0.0,0.4086429112964367,2,8,0.4348034630777964,225.35048307606087
38,0.0,0.0,1.0,0.0,0.7255496588324489,2,8,0.4315800375824561,220.28524030523064
39,0.0,0.0,1.0,1.0,0.5534495830174375,2,8,0.41978585377931976,237.22368439253057
40,0.0,0.0,0.3333333333333333,0.3333333333333333,0.44275966641395004,2,8,0.4592262383656678,239.67836723995768
1,1.0,0.0,1.0,0.3333333333333333,0.4655041698256255,2,9,0.013970722830175267,55.57775263942006
2,0.0,0.0,1.0,1.0,0.6542835481425323,2,9,0.036272077407061454,68.4898634774328
3,0.0,0.0,1.0,0.0,0.5595147839272177,2,9,0.06633733101879113,67.92955988105946
4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6512509476876422,2,9,0.06503268997784406,67.2502288187801
5,1.0,0.0,0.3333333333333333,0.6666666666666666,0.37680060652009095,2,9,0.06345089898100517,81.86687561321672
6,0.0,1.0,0.3333333333333333,1.0,0.6914329037149356,2,9,0.0974850858262791,93.55067051132109
7,0.0,1.0,0.6666666666666666,0.0,0.2744503411675512,2,9,0.1246902625139511,91.72574264837031
8,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3442001516300228,2,9,0.12044100228755955,95.26877085890183
9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.20470053070507965,2,9,0.12869077980569749,103.58495832917541
10,1.0,0.0,0.0,1.0,0.22896133434420018,2,9,0.14805463816419223,126.12482803616163
11,0.0,0.0,0.0,0.0,0.49583017437452626,2,9,0.20053768354828694,120.90420279392615
12,0.0,1.0,0.0,0.0,0.772554965883245,2,9,0.1883816988383722,126.92703990593687
13,0.0,0.0,1.0,1.0,0.4624715693707355,2,9,0.2024055968289047,139.85426611257319
14,0.0,1.0,1.0,0.3333333333333333,0.6338134950720243,2,9,0.23250604587822032,147.19733105073934
15,0.0,0.0,1.0,0.6666666666666666,0.4283548142532221,2,9,0.2496040333740699,154.8030942163154
16,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5708870356330554,2,9,0.2673137015571065,157.2472674375443
17,0.0,0.0,0.3333333333333333,0.0,0.41394996209249435,2,9,0.2730048459942274,153.54980597479585
18,0.0,1.0,0.3333333333333333,1.0,0.6307808946171343,2,9,0.2643954777823419,170.78892621920536
19,0.0,0.0,0.6666666666666666,0.6666666666666666,0.7179681576952238,2,9,0.3045359729107933,172.52119157093065
20,0.0,0.0,0.6666666666666666,0.0,0.30477634571645196,2,9,0.30856947276033836,169.40099216598185
21,0.0,1.0,0.6666666666666666,1.0,0.5905989385898408,2,9,0.3013042325834354,184.48348296298968
22,0.0,0.0,0.0,0.0,0.46095526914329044,2,9,0.33642311566904637,182.42907330227445
23,0.0,0.0,0.0,1.0,0.47839272175890823,2,9,0.3316395176774652,200.2427845369126
24,0.0,1.0,0.0,0.3333333333333333,0.5458680818802123,2,9,0.37311792138345,206.04233191127452
25,0.0,0.0,1.0,0.6666666666666666,0.20015163002274455,2,9,0.38662189953473014,212.80043998966914
26,0.0,0.0,1.0,1.0,0.4336618650492797,2,9,0.40235784200466673,225.4824881259442
27,0.0,0.0,1.0,1.0,0.533737680060652,2,9,0.43188740524313995,236.62457704997556
28,0.0,1.0,0.3333333333333333,0.0,0.39727065959059893,2,9,0.4578312445942746,236.18702552188932
29,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6163760424564064,2,9,0.4568124260738059,241.48615509344182
30,0.0,1.0,0.3333333333333333,0.0,0.3714935557240333,2,9,0.46915120448803016,244.4203446713924
31,0.0,0.0,0.6666666666666666,1.0,0.4738438210765733,2,9,0.47598332937548615,256.6090660841521
32,0.0,0.0,0.6666666666666666,1.0,0.41394996209249435,2,9,0.5043642041274675,269.1178430188366
33,0.0,0.0,0.6666666666666666,0.0,0.46171341925701304,2,9,0.5334903133772952,265.67104518467625
34,0.0,0.0,0.0,0.0,0.65959059893859,2,9,0.5254646038451781,258.89085449876495
35,0.0,1.0,0.0,0.0,0.623199393479909,2,9,0.5096772430437444,258.9139955634588
36,0.0,1.0,0.0,0.0,0.38893100833965133,2,9,0.5097311259438831,256.8202796482729
37,0.0,0.0,1.0,0.6666666666666666,0.3927217589082639,2,9,0.5048560051545183,264.54977908443516
38,0.0,0.0,1.0,0.3333333333333333,0.5519332827899925,2,9,0.5228537875276216,265.91881052652343
39,0.0,0.0,1.0,0.0,0.5761940864291131,2,9,0.5260415139981566,264.2091172574875
40,0.0,0.0,0.3333333333333333,0.6666666666666666,0.41546626231993933,2,9,0.522060572200437,268.77302188532343
1,1.0,0.0,1.0,0.3333333333333333,0.6504927975739198,2,10,0.002328453805029218,52.31335148108773
2,0.0,0.0,1.0,1.0,0.5883244882486733,2,10,0.02867107010880078,68.8929510623218
3,0.0,0.0,1.0,0.6666666666666666,0.624715693707354,2,10,0.06727590183958596,75.82394168397309
4,0.0,0.0,0.3333333333333333,0.0,0.44958301743745266,2,10,0.08341439332519165,70.89098273707981
5,1.0,0.0,0.3333333333333333,0.0,0.4374526156178924,2,10,0.07192822629524512,76.57356963573038
6,0.0,1.0,0.3333333333333333,0.3333333333333333,0.25094768764215325,2,10,0.08515986738181719,86.30126283342624
7,0.0,1.0,0.6666666666666666,0.0,0.4351781652767248,2,10,0.10781035162214886,87.35230893379851
8,0.0,0.0,0.6666666666666666,1.0,0.4806671721000759,2,10,0.1102576639138218,100.75548593703873
9,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4533737680060652,2,10,0.14146634240649647,108.81645645165004
10,1.0,0.0,0.0,0.0,0.686125852918878,2,10,0.16023593987347146,114.35670319311492
